geneId	chromosome	geneStart	geneEnd	paralogId	paralogChr	paralogStart	paralogEnd
AT3G52590.TAIR10	Chr3	19505629	19506932	AT3G62250.TAIR10	Chr3	23037094	23037797
AT3G52590.TAIR10	Chr3	19505629	19506932	AT2G35635.TAIR10	Chr2	14980970	14982116
AT3G52590.TAIR10	Chr3	19505629	19506932	AT5G37640.TAIR10	Chr5	14952782	14953750
AT3G52590.TAIR10	Chr3	19505629	19506932	AT1G23410.TAIR10	Chr1	8314924	8315531
AT3G52590.TAIR10	Chr3	19505629	19506932	AT1G65350.TAIR10	Chr1	24272518	24277275
AT3G52590.TAIR10	Chr3	19505629	19506932	AT1G55060.TAIR10	Chr1	20549533	20550225
AT3G52590.TAIR10	Chr3	19505629	19506932	AT2G47110.TAIR10	Chr2	19344635	19345345
AT3G52590.TAIR10	Chr3	19505629	19506932	AT4G05320.TAIR10	Chr4	2718170	2720308
AT3G52590.TAIR10	Chr3	19505629	19506932	AT4G02890.TAIR10	Chr4	1278530	1280028
AT3G52590.TAIR10	Chr3	19505629	19506932	AT4G05050.TAIR10	Chr4	2588004	2589139
AT3G52590.TAIR10	Chr3	19505629	19506932	AT5G20620.TAIR10	Chr5	6973071	6974946
AT3G52590.TAIR10	Chr3	19505629	19506932	AT1G31340.TAIR10	Chr1	11217845	11219458
AT3G52590.TAIR10	Chr3	19505629	19506932	AT3G09790.TAIR10	Chr3	3003862	3006192
AT3G52590.TAIR10	Chr3	19505629	19506932	AT5G03240.TAIR10	Chr5	771725	773515
AT3G52590.TAIR10	Chr3	19505629	19506932	AT2G36170.TAIR10	Chr2	15172094	15173280
AT3G52660.TAIR10	Chr3	19521660	19524906	AT5G28390.TAIR10	Chr5	10342024	10342997
AT3G52930.TAIR10	Chr3	19626748	19629073	AT2G36460.TAIR10	Chr2	15296701	15298514
AT3G52990.TAIR10	Chr3	19648861	19652508	AT2G36580.TAIR10	Chr2	15339122	15343086
AT3G53020.TAIR10	Chr3	19660517	19662025	AT2G36620.TAIR10	Chr2	15350347	15351900
AT3G53230.TAIR10	Chr3	19723351	19726672	AT5G03340.TAIR10	Chr5	809948	813228
AT3G53230.TAIR10	Chr3	19723351	19726672	AT3G09840.TAIR10	Chr3	3019340	3023052
AT3G53260.TAIR10	Chr3	19744051	19746780	AT2G37040.TAIR10	Chr2	15557376	15560363
AT3G53342.TAIR10	Chr3	19777087	19777353	AT1G55710.TAIR10	Chr1	20825924	20826142
AT3G53342.TAIR10	Chr3	19777087	19777353	AT4G18692.TAIR10	Chr4	10284401	10284667
AT3G53420.TAIR10	Chr3	19803655	19805713	AT2G37180.TAIR10	Chr2	15617708	15619155
AT3G53420.TAIR10	Chr3	19803655	19805713	AT2G37170.TAIR10	Chr2	15613402	15614857
AT3G53430.TAIR10	Chr3	19809687	19810469	AT2G37190.TAIR10	Chr2	15619407	15620119
AT3G53430.TAIR10	Chr3	19809687	19810469	AT5G60670.TAIR10	Chr5	24380910	24381593
AT3G53450.TAIR10	Chr3	19812977	19815430	AT2G37210.TAIR10	Chr2	15623991	15626938
AT3G53610.TAIR10	Chr3	19876232	19878441	AT5G59840.TAIR10	Chr5	24107215	24109251
AT3G53610.TAIR10	Chr3	19876232	19878441	AT3G46060.TAIR10	Chr3	16917589	16920018
AT3G53650.TAIR10	Chr3	19889358	19889774	AT2G37470.TAIR10	Chr2	15736764	15737368
AT3G53650.TAIR10	Chr3	19889358	19889774	AT5G02570.TAIR10	Chr5	576742	577140
AT3G53730.TAIR10	Chr3	19912494	19913033	AT2G28740.TAIR10	Chr2	12329488	12329995
AT3G53730.TAIR10	Chr3	19912494	19913033	AT5G59690.TAIR10	Chr5	24051552	24052143
AT3G53730.TAIR10	Chr3	19912494	19913033	AT5G59970.TAIR10	Chr5	24146175	24146726
AT3G53730.TAIR10	Chr3	19912494	19913033	AT1G07660.TAIR10	Chr1	2368837	2369734
AT3G53730.TAIR10	Chr3	19912494	19913033	AT3G45930.TAIR10	Chr3	16883316	16883876
AT3G53730.TAIR10	Chr3	19912494	19913033	AT1G07820.TAIR10	Chr1	2421216	2421947
AT3G53730.TAIR10	Chr3	19912494	19913033	AT3G46320.TAIR10	Chr3	17019911	17020428
AT3G53740.TAIR10	Chr3	19913707	19915016	AT2G37600.TAIR10	Chr2	15774245	15775278
AT3G53740.TAIR10	Chr3	19913707	19915016	AT5G02450.TAIR10	Chr5	533106	534656
AT3G53750.TAIR10	Chr3	19915288	19917641	AT3G46520.TAIR10	Chr3	17128263	17130210
AT3G53750.TAIR10	Chr3	19915288	19917641	AT5G59370.TAIR10	Chr5	23949739	23951837
AT3G53750.TAIR10	Chr3	19915288	19917641	AT5G09810.TAIR10	Chr5	3052097	3054614
AT3G53750.TAIR10	Chr3	19915288	19917641	AT2G37620.TAIR10	Chr2	15779174	15781561
AT3G53750.TAIR10	Chr3	19915288	19917641	AT3G12110.TAIR10	Chr3	3857843	3859798
AT3G53870.TAIR10	Chr3	19951488	19952961	AT2G31610.TAIR10	Chr2	13450302	13451923
AT3G53870.TAIR10	Chr3	19951488	19952961	AT5G35530.TAIR10	Chr5	13710111	13712288
AT3G53890.TAIR10	Chr3	19955344	19956345	AT5G27700.TAIR10	Chr5	9807302	9808506
AT3G54190.TAIR10	Chr3	20061528	20064154	AT2G38630.TAIR10	Chr2	16154067	16156579
AT3G54560.TAIR10	Chr3	20196266	20197650	AT2G38810.TAIR10	Chr2	16219269	16220928
AT3G54580.TAIR10	Chr3	20200688	20203782	AT5G06630.TAIR10	Chr5	2036361	2037843
AT3G54580.TAIR10	Chr3	20200688	20203782	AT3G54590.TAIR10	Chr3	20206160	20208472
AT3G54580.TAIR10	Chr3	20200688	20203782	AT5G06640.TAIR10	Chr5	2039859	2041928
AT3G54580.TAIR10	Chr3	20200688	20203782	AT1G23720.TAIR10	Chr1	8388655	8391540
AT3G54580.TAIR10	Chr3	20200688	20203782	AT4G08380.TAIR10	Chr4	5311093	5312406
AT3G54580.TAIR10	Chr3	20200688	20203782	AT1G26240.TAIR10	Chr1	9078140	9079576
AT3G54580.TAIR10	Chr3	20200688	20203782	AT1G26250.TAIR10	Chr1	9083838	9085464
AT3G54580.TAIR10	Chr3	20200688	20203782	AT3G28550.TAIR10	Chr3	10700707	10703929
AT3G54580.TAIR10	Chr3	20200688	20203782	AT1G12040.TAIR10	Chr1	4070124	4072567
AT3G54580.TAIR10	Chr3	20200688	20203782	AT2G24980.TAIR10	Chr2	10622453	10624132
AT3G54580.TAIR10	Chr3	20200688	20203782	AT4G08410.TAIR10	Chr4	5339086	5341209
AT3G54580.TAIR10	Chr3	20200688	20203782	AT5G35190.TAIR10	Chr5	13434181	13435167
AT3G54580.TAIR10	Chr3	20200688	20203782	AT4G08400.TAIR10	Chr4	5323800	5325341
AT3G54580.TAIR10	Chr3	20200688	20203782	AT4G13390.TAIR10	Chr4	7783818	7785326
AT3G54590.TAIR10	Chr3	20206160	20208472	AT5G06630.TAIR10	Chr5	2036361	2037843
AT3G54590.TAIR10	Chr3	20206160	20208472	AT5G06640.TAIR10	Chr5	2039859	2041928
AT3G54590.TAIR10	Chr3	20206160	20208472	AT1G23720.TAIR10	Chr1	8388655	8391540
AT3G54590.TAIR10	Chr3	20206160	20208472	AT3G54580.TAIR10	Chr3	20200688	20203782
AT3G54590.TAIR10	Chr3	20206160	20208472	AT4G08380.TAIR10	Chr4	5311093	5312406
AT3G54590.TAIR10	Chr3	20206160	20208472	AT1G26240.TAIR10	Chr1	9078140	9079576
AT3G54590.TAIR10	Chr3	20206160	20208472	AT1G26250.TAIR10	Chr1	9083838	9085464
AT3G54590.TAIR10	Chr3	20206160	20208472	AT3G28550.TAIR10	Chr3	10700707	10703929
AT3G54590.TAIR10	Chr3	20206160	20208472	AT1G12040.TAIR10	Chr1	4070124	4072567
AT3G54590.TAIR10	Chr3	20206160	20208472	AT2G24980.TAIR10	Chr2	10622453	10624132
AT3G54590.TAIR10	Chr3	20206160	20208472	AT4G08410.TAIR10	Chr4	5339086	5341209
AT3G54590.TAIR10	Chr3	20206160	20208472	AT5G35190.TAIR10	Chr5	13434181	13435167
AT3G54590.TAIR10	Chr3	20206160	20208472	AT4G08400.TAIR10	Chr4	5323800	5325341
AT3G54590.TAIR10	Chr3	20206160	20208472	AT4G13390.TAIR10	Chr4	7783818	7785326
AT3G54700.TAIR10	Chr3	20248425	20250070	AT2G38940.TAIR10	Chr2	16257228	16260225
AT3G54730.TAIR10	Chr3	20259259	20260422	AT4G04030.TAIR10	Chr4	1936653	1937972
AT3G54730.TAIR10	Chr3	20259259	20260422	AT2G19850.TAIR10	Chr2	8568607	8569679
AT3G54920.TAIR10	Chr3	20345082	20348582	AT5G26673.TAIR10	Chr5	9279309	9279611
AT3G54920.TAIR10	Chr3	20345082	20348582	AT4G30450.TAIR10	Chr4	14886027	14886675
AT3G55170.TAIR10	Chr3	20452910	20454342	AT2G39390.TAIR10	Chr2	16450660	16451878
AT3G55170.TAIR10	Chr3	20452910	20454342	AT3G09500.TAIR10	Chr3	2916952	2918108
AT3G55170.TAIR10	Chr3	20452910	20454342	AT5G02610.TAIR10	Chr5	587508	588800
AT3G55200.TAIR10	Chr3	20460533	20464556	AT3G55220.TAIR10	Chr3	20466921	20470944
AT3G55220.TAIR10	Chr3	20466921	20470944	AT3G55200.TAIR10	Chr3	20460533	20464556
AT3G55280.TAIR10	Chr3	20500335	20501709	AT2G39460.TAIR10	Chr2	16474149	16476046
AT3G55290.TAIR10	Chr3	20502612	20503797	AT3G55310.TAIR10	Chr3	20505823	20507025
AT3G55310.TAIR10	Chr3	20505823	20507025	AT3G55290.TAIR10	Chr3	20502612	20503797
AT3G55320.TAIR10	Chr3	20506992	20513393	AT2G39480.TAIR10	Chr2	16477792	16485039
AT3G55490.TAIR10	Chr3	20572024	20573682	AT1G19080.TAIR10	Chr1	6584241	6586517
AT3G55650.TAIR10	Chr3	20647085	20648617	AT3G25960.TAIR10	Chr3	9498439	9499932
AT3G55650.TAIR10	Chr3	20647085	20648617	AT3G55810.TAIR10	Chr3	20711705	20713236
AT3G55750.TAIR10	Chr3	20698553	20700067	AT1G41880.TAIR10	Chr1	15651027	15652542
AT3G55750.TAIR10	Chr3	20698553	20700067	AT1G74270.TAIR10	Chr1	27928171	27929497
AT3G55810.TAIR10	Chr3	20711705	20713236	AT3G55650.TAIR10	Chr3	20647085	20648617
AT3G56020.TAIR10	Chr3	20790570	20791085	AT1G56045.TAIR10	Chr1	20962624	20963464
AT3G56020.TAIR10	Chr3	20790570	20791085	AT3G08520.TAIR10	Chr3	2586032	2586206
AT3G56020.TAIR10	Chr3	20790570	20791085	AT2G40205.TAIR10	Chr2	16792317	16792531
AT3G56020.TAIR10	Chr3	20790570	20791085	AT3G11120.TAIR10	Chr3	3481052	3481448
AT3G56340.TAIR10	Chr3	20892129	20893443	AT2G40590.TAIR10	Chr2	16945045	16946419
AT3G56340.TAIR10	Chr3	20892129	20893443	AT2G40510.TAIR10	Chr2	16918433	16919888
AT3G56570.TAIR10	Chr3	20958660	20961137	AT5G03710.TAIR10	Chr5	971107	971627
AT3G56760.TAIR10	Chr3	21020558	21023756	AT2G41140.TAIR10	Chr2	17150387	17153690
AT3G56800.TAIR10	Chr3	21034537	21036077	AT2G41110.TAIR10	Chr2	17140229	17141393
AT3G56800.TAIR10	Chr3	21034537	21036077	AT2G27030.TAIR10	Chr2	11532004	11534333
AT3G56800.TAIR10	Chr3	21034537	21036077	AT3G43810.TAIR10	Chr3	15664371	15666460
AT3G56800.TAIR10	Chr3	21034537	21036077	AT1G66410.TAIR10	Chr1	24774260	24775984
AT3G56800.TAIR10	Chr3	21034537	21036077	AT5G37780.TAIR10	Chr5	15004527	15006205
AT3G56800.TAIR10	Chr3	21034537	21036077	AT5G21274.TAIR10	Chr5	7214500	7216019
AT3G57490.TAIR10	Chr3	21279666	21280948	AT1G58983.TAIR10	Chr1	21806020	21807487
AT3G57490.TAIR10	Chr3	21279666	21280948	AT2G41840.TAIR10	Chr2	17459788	17461539
AT3G57490.TAIR10	Chr3	21279666	21280948	AT1G59359.TAIR10	Chr1	21842304	21843745
AT3G57490.TAIR10	Chr3	21279666	21280948	AT1G58380.TAIR10	Chr1	21689032	21690256
AT3G57490.TAIR10	Chr3	21279666	21280948	AT1G58684.TAIR10	Chr1	21769762	21771229
AT3G57785.TAIR10	Chr3	21404574	21405217	AT2G42310.TAIR10	Chr2	17625212	17625889
AT3G57880.TAIR10	Chr3	21430983	21434600	AT1G51570.TAIR10	Chr1	19122170	19124688
AT3G58040.TAIR10	Chr3	21488516	21491488	AT2G41980.TAIR10	Chr2	17523494	17525914
AT3G58500.TAIR10	Chr3	21635226	21639105	AT2G42500.TAIR10	Chr2	17697667	17701417
AT3G58680.TAIR10	Chr3	21707276	21708911	AT2G42680.TAIR10	Chr2	17774903	17776320
AT3G58700.TAIR10	Chr3	21711563	21712955	AT2G42740.TAIR10	Chr2	17791729	17793082
AT3G58700.TAIR10	Chr3	21711563	21712955	AT5G45775.TAIR10	Chr5	18565062	18566569
AT3G58700.TAIR10	Chr3	21711563	21712955	AT4G18730.TAIR10	Chr4	10302163	10303382
AT3G59360.TAIR10	Chr3	21935279	21940250	AT2G43240.TAIR10	Chr2	17970859	17975867
AT3G59540.TAIR10	Chr3	21995677	21996836	AT2G43460.TAIR10	Chr2	18046004	18047401
AT3G59600.TAIR10	Chr3	22016385	22018100	AT1G54250.TAIR10	Chr1	20254938	20256557
AT3G59920.TAIR10	Chr3	22134999	22138457	AT2G44100.TAIR10	Chr2	18241692	18246498
AT3G59930.TAIR10	Chr3	22139551	22140320	AT5G33355.TAIR10	Chr5	12599253	12599671
AT3G60160.TAIR10	Chr3	22223803	22229204	AT3G60970.TAIR10	Chr3	22557535	22561716
AT3G60180.TAIR10	Chr3	22242504	22244061	AT3G60961.TAIR10	Chr3	22541319	22552529
AT3G60540.TAIR10	Chr3	22374963	22375865	AT2G45070.TAIR10	Chr2	18587017	18588141
AT3G60770.TAIR10	Chr3	22460189	22461779	AT4G00100.TAIR10	Chr4	37084	38312
AT3G60950.TAIR10	Chr3	22524475	22530306	AT3G61030.TAIR10	Chr3	22585655	22590853
AT3G60961.TAIR10	Chr3	22541319	22552529	AT3G60180.TAIR10	Chr3	22242504	22244061
AT3G60970.TAIR10	Chr3	22557535	22561716	AT3G60160.TAIR10	Chr3	22223803	22229204
AT3G60990.TAIR10	Chr3	22569283	22569973	AT5G48190.TAIR10	Chr5	19543479	19544169
AT3G60990.TAIR10	Chr3	22569283	22569973	AT3G07380.TAIR10	Chr3	2360988	2362014
AT3G60990.TAIR10	Chr3	22569283	22569973	AT4G20170.TAIR10	Chr4	10896679	10899141
AT3G61030.TAIR10	Chr3	22585655	22590853	AT3G60950.TAIR10	Chr3	22524475	22530306
AT3G61110.TAIR10	Chr3	22611634	22612904	AT2G45710.TAIR10	Chr2	18831161	18832211
AT3G61110.TAIR10	Chr3	22611634	22612904	AT5G47930.TAIR10	Chr5	19406163	19407400
AT3G61430.TAIR10	Chr3	22733309	22735335	AT2G45960.TAIR10	Chr2	18910295	18911982
AT3G61430.TAIR10	Chr3	22733309	22735335	AT4G23400.TAIR10	Chr4	12220743	12222371
AT3G61430.TAIR10	Chr3	22733309	22735335	AT4G00430.TAIR10	Chr4	185450	187627
AT3G61430.TAIR10	Chr3	22733309	22735335	AT1G01620.TAIR10	Chr1	225665	227302
AT3G61480.TAIR10	Chr3	22749984	22756584	AT5G28350.TAIR10	Chr5	10320139	10326946
AT3G61520.TAIR10	Chr3	22768917	22771274	AT5G28460.TAIR10	Chr5	10374899	10377304
AT3G61520.TAIR10	Chr3	22768917	22771274	AT5G28370.TAIR10	Chr5	10332375	10334571
AT3G61650.TAIR10	Chr3	22812601	22815011	AT5G05620.TAIR10	Chr5	1679244	1681719
AT3G62250.TAIR10	Chr3	23037094	23037797	AT5G37640.TAIR10	Chr5	14952782	14953750
AT3G62250.TAIR10	Chr3	23037094	23037797	AT1G23410.TAIR10	Chr1	8314924	8315531
AT3G62250.TAIR10	Chr3	23037094	23037797	AT1G65350.TAIR10	Chr1	24272518	24277275
AT3G62250.TAIR10	Chr3	23037094	23037797	AT1G55060.TAIR10	Chr1	20549533	20550225
AT3G62250.TAIR10	Chr3	23037094	23037797	AT2G47110.TAIR10	Chr2	19344635	19345345
AT3G62250.TAIR10	Chr3	23037094	23037797	AT4G05320.TAIR10	Chr4	2718170	2720308
AT3G62250.TAIR10	Chr3	23037094	23037797	AT4G02890.TAIR10	Chr4	1278530	1280028
AT3G62250.TAIR10	Chr3	23037094	23037797	AT4G05050.TAIR10	Chr4	2588004	2589139
AT3G62250.TAIR10	Chr3	23037094	23037797	AT3G52590.TAIR10	Chr3	19505629	19506932
AT3G62250.TAIR10	Chr3	23037094	23037797	AT5G20620.TAIR10	Chr5	6973071	6974946
AT3G62250.TAIR10	Chr3	23037094	23037797	AT3G09790.TAIR10	Chr3	3003862	3006192
AT3G62250.TAIR10	Chr3	23037094	23037797	AT5G03240.TAIR10	Chr5	771725	773515
AT3G62250.TAIR10	Chr3	23037094	23037797	AT2G36170.TAIR10	Chr2	15172094	15173280
AT3G62290.TAIR10	Chr3	23051544	23053817	AT1G70490.TAIR10	Chr1	26563924	26565789
AT3G62290.TAIR10	Chr3	23051544	23053817	AT1G10630.TAIR10	Chr1	3512795	3514729
AT3G62290.TAIR10	Chr3	23051544	23053817	AT1G23490.TAIR10	Chr1	8336683	8338672
AT3G62290.TAIR10	Chr3	23051544	23053817	AT5G14670.TAIR10	Chr5	4729319	4730495
AT3G62290.TAIR10	Chr3	23051544	23053817	AT2G47170.TAIR10	Chr2	19366623	19368840
AT3G62310.TAIR10	Chr3	23057245	23060731	AT2G47250.TAIR10	Chr2	19399694	19403044
AT3G62470.TAIR10	Chr3	23106437	23108511	AT3G62540.TAIR10	Chr3	23133340	23135313
AT3G62470.TAIR10	Chr3	23106437	23108511	AT5G14820.TAIR10	Chr5	4792072	4793868
AT3G62540.TAIR10	Chr3	23133340	23135313	AT5G14820.TAIR10	Chr5	4792072	4793868
AT3G62540.TAIR10	Chr3	23133340	23135313	AT3G62470.TAIR10	Chr3	23106437	23108511
AT3G62560.TAIR10	Chr3	23137426	23139045	AT1G56330.TAIR10	Chr1	21086555	21088549
AT3G62560.TAIR10	Chr3	23137426	23139045	AT4G02080.TAIR10	Chr4	921454	922777
AT3G62790.TAIR10	Chr3	23223061	23224308	AT2G47690.TAIR10	Chr2	19551263	19552358
AT3G62830.TAIR10	Chr3	23232303	23235567	AT2G47650.TAIR10	Chr2	19538610	19541473
AT3G62840.TAIR10	Chr3	23235490	23236816	AT2G47640.TAIR10	Chr2	19537178	19538624
AT3G62870.TAIR10	Chr3	23242665	23244353	AT2G47610.TAIR10	Chr2	19529744	19531659
AT3G62960.TAIR10	Chr3	23268710	23269324	AT2G47880.TAIR10	Chr2	19605040	19605671
AT4G00020.TAIR10	Chr4	2895	10364	AT5G01630.TAIR10	Chr5	234851	240911
AT4G00100.TAIR10	Chr4	37084	38312	AT3G60770.TAIR10	Chr3	22460189	22461779
AT4G00110.TAIR10	Chr4	38504	40189	AT1G02000.TAIR10	Chr1	345812	347592
AT4G00234.TAIR10	Chr4	100919	101788	AT4G00290.TAIR10	Chr4	122851	125591
AT4G00290.TAIR10	Chr4	122851	125591	AT4G00234.TAIR10	Chr4	100919	101788
AT4G00430.TAIR10	Chr4	185450	187627	AT2G45960.TAIR10	Chr2	18910295	18911982
AT4G00430.TAIR10	Chr4	185450	187627	AT4G23400.TAIR10	Chr4	12220743	12222371
AT4G00430.TAIR10	Chr4	185450	187627	AT3G61430.TAIR10	Chr3	22733309	22735335
AT4G00430.TAIR10	Chr4	185450	187627	AT1G01620.TAIR10	Chr1	225665	227302
AT4G00810.TAIR10	Chr4	345952	347184	AT1G01100.TAIR10	Chr1	50075	51199
AT4G00810.TAIR10	Chr4	345952	347184	AT5G47700.TAIR10	Chr5	19327803	19328983
AT4G01020.TAIR10	Chr4	439086	445168	AT5G10370.TAIR10	Chr5	3261245	3267344
AT4G01480.TAIR10	Chr4	626118	628055	AT1G01050.TAIR10	Chr1	31170	33153
AT4G01520.TAIR10	Chr4	656407	659178	AT4G01540.TAIR10	Chr4	670483	672789
AT4G01540.TAIR10	Chr4	670483	672789	AT4G01520.TAIR10	Chr4	656407	659178
AT4G01640.TAIR10	Chr4	702563	703600	AT2G34280.TAIR10	Chr2	14470201	14471837
AT4G01750.TAIR10	Chr4	756363	758590	AT4G01770.TAIR10	Chr4	764514	766865
AT4G01770.TAIR10	Chr4	764514	766865	AT4G01750.TAIR10	Chr4	756363	758590
AT4G01850.TAIR10	Chr4	796097	798286	AT1G02500.TAIR10	Chr1	518251	520437
AT4G02000.TAIR10	Chr4	874880	875903	AT2G13450.TAIR10	Chr2	5598421	5599923
AT4G02080.TAIR10	Chr4	921454	922777	AT1G56330.TAIR10	Chr1	21086555	21088549
AT4G02080.TAIR10	Chr4	921454	922777	AT1G02620.TAIR10	Chr1	557092	557986
AT4G02080.TAIR10	Chr4	921454	922777	AT3G62560.TAIR10	Chr3	23137426	23139045
AT4G02230.TAIR10	Chr4	979170	980670	AT1G02780.TAIR10	Chr1	607808	609465
AT4G02520.TAIR10	Chr4	1110452	1111660	AT2G02930.TAIR10	Chr2	851164	852222
AT4G02770.TAIR10	Chr4	1229111	1229945	AT1G03130.TAIR10	Chr1	753307	754198
AT4G02810.TAIR10	Chr4	1256162	1257212	AT2G33510.TAIR10	Chr2	14194150	14195647
AT4G02810.TAIR10	Chr4	1256162	1257212	AT5G03710.TAIR10	Chr5	971107	971627
AT4G02810.TAIR10	Chr4	1256162	1257212	AT5G40340.TAIR10	Chr5	16131654	16134916
AT4G02810.TAIR10	Chr4	1256162	1257212	AT1G47300.TAIR10	Chr1	17339561	17340972
AT4G02810.TAIR10	Chr4	1256162	1257212	AT5G63650.TAIR10	Chr5	25481517	25483719
AT4G02810.TAIR10	Chr4	1256162	1257212	AT5G55430.TAIR10	Chr5	22464589	22465218
AT4G02840.TAIR10	Chr4	1264627	1266459	AT3G07590.TAIR10	Chr3	2423070	2424594
AT4G02840.TAIR10	Chr4	1264627	1266459	AT1G72080.TAIR10	Chr1	27120264	27122761
AT4G02890.TAIR10	Chr4	1278530	1280028	AT3G62250.TAIR10	Chr3	23037094	23037797
AT4G02890.TAIR10	Chr4	1278530	1280028	AT2G35635.TAIR10	Chr2	14980970	14982116
AT4G02890.TAIR10	Chr4	1278530	1280028	AT5G37640.TAIR10	Chr5	14952782	14953750
AT4G02890.TAIR10	Chr4	1278530	1280028	AT1G23410.TAIR10	Chr1	8314924	8315531
AT4G02890.TAIR10	Chr4	1278530	1280028	AT1G65350.TAIR10	Chr1	24272518	24277275
AT4G02890.TAIR10	Chr4	1278530	1280028	AT1G55060.TAIR10	Chr1	20549533	20550225
AT4G02890.TAIR10	Chr4	1278530	1280028	AT2G47110.TAIR10	Chr2	19344635	19345345
AT4G02890.TAIR10	Chr4	1278530	1280028	AT4G05320.TAIR10	Chr4	2718170	2720308
AT4G02890.TAIR10	Chr4	1278530	1280028	AT4G05050.TAIR10	Chr4	2588004	2589139
AT4G02890.TAIR10	Chr4	1278530	1280028	AT3G52590.TAIR10	Chr3	19505629	19506932
AT4G02890.TAIR10	Chr4	1278530	1280028	AT5G20620.TAIR10	Chr5	6973071	6974946
AT4G02890.TAIR10	Chr4	1278530	1280028	AT1G31340.TAIR10	Chr1	11217845	11219458
AT4G02890.TAIR10	Chr4	1278530	1280028	AT3G09790.TAIR10	Chr3	3003862	3006192
AT4G02890.TAIR10	Chr4	1278530	1280028	AT5G03240.TAIR10	Chr5	771725	773515
AT4G02890.TAIR10	Chr4	1278530	1280028	AT2G36170.TAIR10	Chr2	15172094	15173280
AT4G02950.TAIR10	Chr4	1311198	1312154	AT4G03360.TAIR10	Chr4	1474998	1475852
AT4G02970.TAIR10	Chr4	1317499	1319179	AT4G03350.TAIR10	Chr4	1473718	1474509
AT4G03175.TAIR10	Chr4	1402187	1402864	AT2G40120.TAIR10	Chr2	16754939	16757592
AT4G03350.TAIR10	Chr4	1473718	1474509	AT4G02970.TAIR10	Chr4	1317499	1319179
AT4G03360.TAIR10	Chr4	1474998	1475852	AT4G02950.TAIR10	Chr4	1311198	1312154
AT4G03945.TAIR10	Chr4	1877872	1878545	AT1G11593.TAIR10	Chr1	3898002	3898609
AT4G04030.TAIR10	Chr4	1936653	1937972	AT3G54730.TAIR10	Chr3	20259259	20260422
AT4G04030.TAIR10	Chr4	1936653	1937972	AT2G19850.TAIR10	Chr2	8568607	8569679
AT4G04078.TAIR10	Chr4	1961640	1961747	AT3G42148.TAIR10	Chr3	14308062	14308169
AT4G04620.TAIR10	Chr4	2328449	2330136	AT4G21980.TAIR10	Chr4	11655613	11657034
AT4G04775.TAIR10	Chr4	2431024	2431702	AT5G15690.TAIR10	Chr5	5113823	5114477
AT4G04860.TAIR10	Chr4	2459880	2461739	AT4G21810.TAIR10	Chr4	11575096	11577195
AT4G04950.TAIR10	Chr4	2517666	2519977	AT4G32580.TAIR10	Chr4	15719847	15720535
AT4G05050.TAIR10	Chr4	2588004	2589139	AT3G62250.TAIR10	Chr3	23037094	23037797
AT4G05050.TAIR10	Chr4	2588004	2589139	AT2G35635.TAIR10	Chr2	14980970	14982116
AT4G05050.TAIR10	Chr4	2588004	2589139	AT5G37640.TAIR10	Chr5	14952782	14953750
AT4G05050.TAIR10	Chr4	2588004	2589139	AT1G23410.TAIR10	Chr1	8314924	8315531
AT4G05050.TAIR10	Chr4	2588004	2589139	AT1G65350.TAIR10	Chr1	24272518	24277275
AT4G05050.TAIR10	Chr4	2588004	2589139	AT1G55060.TAIR10	Chr1	20549533	20550225
AT4G05050.TAIR10	Chr4	2588004	2589139	AT2G47110.TAIR10	Chr2	19344635	19345345
AT4G05050.TAIR10	Chr4	2588004	2589139	AT4G05320.TAIR10	Chr4	2718170	2720308
AT4G05050.TAIR10	Chr4	2588004	2589139	AT4G02890.TAIR10	Chr4	1278530	1280028
AT4G05050.TAIR10	Chr4	2588004	2589139	AT3G52590.TAIR10	Chr3	19505629	19506932
AT4G05050.TAIR10	Chr4	2588004	2589139	AT5G20620.TAIR10	Chr5	6973071	6974946
AT4G05050.TAIR10	Chr4	2588004	2589139	AT1G31340.TAIR10	Chr1	11217845	11219458
AT4G05050.TAIR10	Chr4	2588004	2589139	AT3G09790.TAIR10	Chr3	3003862	3006192
AT4G05050.TAIR10	Chr4	2588004	2589139	AT5G03240.TAIR10	Chr5	771725	773515
AT4G05050.TAIR10	Chr4	2588004	2589139	AT2G36170.TAIR10	Chr2	15172094	15173280
AT4G05320.TAIR10	Chr4	2718170	2720308	AT3G62250.TAIR10	Chr3	23037094	23037797
AT4G05320.TAIR10	Chr4	2718170	2720308	AT2G35635.TAIR10	Chr2	14980970	14982116
AT4G05320.TAIR10	Chr4	2718170	2720308	AT5G37640.TAIR10	Chr5	14952782	14953750
AT4G05320.TAIR10	Chr4	2718170	2720308	AT1G23410.TAIR10	Chr1	8314924	8315531
AT4G05320.TAIR10	Chr4	2718170	2720308	AT1G65350.TAIR10	Chr1	24272518	24277275
AT4G05320.TAIR10	Chr4	2718170	2720308	AT1G55060.TAIR10	Chr1	20549533	20550225
AT4G05320.TAIR10	Chr4	2718170	2720308	AT2G47110.TAIR10	Chr2	19344635	19345345
AT4G05320.TAIR10	Chr4	2718170	2720308	AT4G02890.TAIR10	Chr4	1278530	1280028
AT4G05320.TAIR10	Chr4	2718170	2720308	AT4G05050.TAIR10	Chr4	2588004	2589139
AT4G05320.TAIR10	Chr4	2718170	2720308	AT3G52590.TAIR10	Chr3	19505629	19506932
