geneId	chromosome	geneStart	geneEnd	paralogId	paralogChr	paralogStart	paralogEnd
Bradi2g53076.v3.1	Bd2	52080852	52083761	Bradi1g04220.v3.1	Bd1	2855933	2859783
Bradi2g53076.v3.1	Bd2	52080852	52083761	Bradi1g53867.v3.1	Bd1	52454516	52457142
Bradi2g53076.v3.1	Bd2	52080852	52083761	Bradi1g53862.v3.1	Bd1	52447900	52452189
Bradi2g53076.v3.1	Bd2	52080852	52083761	Bradi2g53082.v3.1	Bd2	52084722	52087725
Bradi2g53076.v3.1	Bd2	52080852	52083761	Bradi4g43910.v3.1	Bd4	47424636	47427402
Bradi2g53082.v3.1	Bd2	52084722	52087725	Bradi1g04220.v3.1	Bd1	2855933	2859783
Bradi2g53082.v3.1	Bd2	52084722	52087725	Bradi1g53867.v3.1	Bd1	52454516	52457142
Bradi2g53082.v3.1	Bd2	52084722	52087725	Bradi1g53862.v3.1	Bd1	52447900	52452189
Bradi2g53082.v3.1	Bd2	52084722	52087725	Bradi2g53076.v3.1	Bd2	52080852	52083761
Bradi2g53082.v3.1	Bd2	52084722	52087725	Bradi4g43910.v3.1	Bd4	47424636	47427402
Bradi2g53220.v3.1	Bd2	52167954	52170936	Bradi1g04160.v3.1	Bd1	2817667	2820055
Bradi2g53220.v3.1	Bd2	52167954	52170936	Bradi3g38917.v3.1	Bd3	41118023	41121121
Bradi2g53390.v3.1	Bd2	52302229	52305950	Bradi1g69185.v3.1	Bd1	67889833	67894990
Bradi2g53430.v3.1	Bd2	52338102	52342155	Bradi2g22187.v3.1	Bd2	19672918	19673253
Bradi2g53430.v3.1	Bd2	52338102	52342155	Bradi2g22200.v3.1	Bd2	19696746	19700393
Bradi2g53430.v3.1	Bd2	52338102	52342155	Bradi5g25460.v3.1	Bd5	26959571	26961956
Bradi2g53975.v3.1	Bd2	52750974	52751303	Bradi1g13966.v3.1	Bd1	10817626	10817883
Bradi2g53975.v3.1	Bd2	52750974	52751303	Bradi2g51465.v3.1	Bd2	50840310	50844184
Bradi2g53975.v3.1	Bd2	52750974	52751303	Bradi1g67693.v3.1	Bd1	66503410	66503739
Bradi2g53975.v3.1	Bd2	52750974	52751303	Bradi3g25376.v3.1	Bd3	25130511	25130849
Bradi2g54080.v3.1	Bd2	52823425	52830679	Bradi2g22750.v3.1	Bd2	20257972	20263998
Bradi2g54210.v3.1	Bd2	52929231	52931039	Bradi2g22897.v3.1	Bd2	20381041	20383326
Bradi2g54450.v3.1	Bd2	53153212	53155520	Bradi2g23110.v3.1	Bd2	20676141	20678499
Bradi2g54460.v3.1	Bd2	53158126	53162308	Bradi1g03820.v3.1	Bd1	2556212	2558907
Bradi2g54460.v3.1	Bd2	53158126	53162308	Bradi2g23120.v3.1	Bd2	20680072	20683361
Bradi2g54520.v3.1	Bd2	53191139	53194070	Bradi2g23207.v3.1	Bd2	20758691	20761099
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi2g00530.v3.1	Bd2	244826	246785
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi1g47980.v3.1	Bd1	46778264	46779747
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi2g27760.v3.1	Bd2	26600640	26603126
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi2g27710.v3.1	Bd2	26575707	26576812
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi3g54520.v3.1	Bd3	54744170	54744947
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi2g23230.v3.1	Bd2	20765001	20765444
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi1g56057.v3.1	Bd1	54943038	54943967
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi1g08860.v3.1	Bd1	6218549	6222339
Bradi2g54540.v3.1	Bd2	53196958	53197864	Bradi2g00510.v3.1	Bd2	218171	219520
Bradi2g54550.v3.1	Bd2	53201638	53208655	Bradi2g23240.v3.1	Bd2	20775477	20778802
Bradi2g54570.v3.1	Bd2	53215909	53219322	Bradi1g66590.v3.1	Bd1	65554917	65557354
Bradi2g54570.v3.1	Bd2	53215909	53219322	Bradi1g03720.v3.1	Bd1	2509979	2514089
Bradi2g54570.v3.1	Bd2	53215909	53219322	Bradi4g04220.v3.1	Bd4	3416511	3420431
Bradi2g54570.v3.1	Bd2	53215909	53219322	Bradi2g23250.v3.1	Bd2	20785428	20789075
Bradi2g54600.v3.1	Bd2	53246759	53248983	Bradi1g03700.v3.1	Bd1	2490935	2494181
Bradi2g54600.v3.1	Bd2	53246759	53248983	Bradi2g23260.v3.1	Bd2	20792048	20794136
Bradi2g54803.v3.1	Bd2	53385022	53387762	Bradi4g29894.v3.1	Bd4	35467923	35468536
Bradi2g55180.v3.1	Bd2	53648806	53652268	Bradi3g18290.v3.1	Bd3	16747871	16751430
Bradi2g55223.v3.1	Bd2	53684714	53685583	Bradi5g21617.v3.1	Bd5	24339440	24340362
Bradi2g55460.v3.1	Bd2	53865749	53871693	Bradi2g23820.v3.1	Bd2	21571695	21574325
Bradi2g55610.v3.1	Bd2	53975087	53976440	Bradi2g55620.v3.1	Bd2	53977628	53978928
Bradi2g55620.v3.1	Bd2	53977628	53978928	Bradi2g55610.v3.1	Bd2	53975087	53976440
Bradi2g55640.v3.1	Bd2	53984021	53989219	Bradi2g55650.v3.1	Bd2	53990598	53993021
Bradi2g55640.v3.1	Bd2	53984021	53989219	Bradi1g78470.v3.1	Bd1	74689142	74694565
Bradi2g55650.v3.1	Bd2	53990598	53993021	Bradi2g55640.v3.1	Bd2	53984021	53989219
Bradi2g55650.v3.1	Bd2	53990598	53993021	Bradi1g78470.v3.1	Bd1	74689142	74694565
Bradi2g55827.v3.1	Bd2	54085486	54086912	Bradi2g55870.v3.1	Bd2	54140700	54143037
Bradi2g55870.v3.1	Bd2	54140700	54143037	Bradi2g55827.v3.1	Bd2	54085486	54086912
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi1g02580.v3.1	Bd1	1734971	1738522
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi4g00260.v3.1	Bd4	93552	95247
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi2g39590.v3.1	Bd2	39506940	39510739
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi3g30710.v3.1	Bd3	32636111	32639278
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi4g41850.v3.1	Bd4	45756507	45759111
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi1g10630.v3.1	Bd1	7688798	7691602
Bradi2g56000.v3.1	Bd2	54242470	54245337	Bradi2g24070.v3.1	Bd2	21866297	21869692
Bradi2g56290.v3.1	Bd2	54457688	54459163	Bradi2g56300.v3.1	Bd2	54464608	54466083
Bradi2g56300.v3.1	Bd2	54464608	54466083	Bradi2g56290.v3.1	Bd2	54457688	54459163
Bradi2g56880.v3.1	Bd2	54936597	54941288	Bradi1g18320.v3.1	Bd1	14710470	14714709
Bradi2g57050.v3.1	Bd2	55069598	55072942	Bradi5g14810.v3.1	Bd5	18383828	18386707
Bradi2g57060.v3.1	Bd2	55073510	55082028	Bradi5g14800.v3.1	Bd5	18375201	18383284
Bradi2g57070.v3.1	Bd2	55088699	55094657	Bradi5g14790.v3.1	Bd5	18365272	18371264
Bradi2g57160.v3.1	Bd2	55171403	55173763	Bradi2g25030.v3.1	Bd2	22820101	22822888
Bradi2g57720.v3.1	Bd2	55611859	55614386	Bradi4g31410.v3.1	Bd4	37055048	37057378
Bradi2g57777.v3.1	Bd2	55660996	55665101	Bradi4g26920.v3.1	Bd4	31814726	31821184
Bradi2g57795.v3.1	Bd2	55672143	55675591	Bradi5g26983.v3.1	Bd5	28064552	28068378
Bradi2g57987.v3.1	Bd2	55822232	55828391	Bradi4g01260.v3.1	Bd4	801279	806897
Bradi2g58007.v3.1	Bd2	55835799	55838772	Bradi4g01250.v3.1	Bd4	789570	791924
Bradi2g58170.v3.1	Bd2	55967907	55973753	Bradi2g58180.v3.1	Bd2	55976698	55981608
Bradi2g58180.v3.1	Bd2	55976698	55981608	Bradi2g58170.v3.1	Bd2	55967907	55973753
Bradi2g58332.v3.1	Bd2	56055263	56056885	Bradi1g66913.v3.1	Bd1	65877346	65878933
Bradi2g58697.v3.1	Bd2	56302759	56321590	Bradi2g21268.v3.1	Bd2	18656083	18656373
Bradi2g58697.v3.1	Bd2	56302759	56321590	Bradi1g24950.v3.1	Bd1	20190415	20215427
Bradi2g58736.v3.1	Bd2	56338110	56342052	Bradi3g30060.v3.1	Bd3	31820984	31825360
Bradi2g58742.v3.1	Bd2	56344813	56349044	Bradi1g38000.v3.1	Bd1	34204611	34208533
Bradi2g58800.v3.1	Bd2	56384378	56388220	Bradi3g50947.v3.1	Bd3	51834670	51862188
Bradi2g59143.v3.1	Bd2	56718328	56719100	Bradi1g05747.v3.1	Bd1	3903912	3904403
Bradi2g59143.v3.1	Bd2	56718328	56719100	Bradi5g23864.v3.1	Bd5	25817675	25817971
Bradi2g59143.v3.1	Bd2	56718328	56719100	Bradi1g05752.v3.1	Bd1	35945916	35950255
Bradi2g59315.v3.1	Bd2	56851065	56851235	Bradi1g05585.v3.1	Bd1	3787499	3787777
Bradi2g59570.v3.1	Bd2	57039106	57042612	Bradi1g24450.v3.1	Bd1	19651900	19653498
Bradi2g60331.v3.1	Bd2	57496480	57499561	Bradi2g60340.v3.1	Bd2	57504738	57506761
Bradi2g60340.v3.1	Bd2	57504738	57506761	Bradi2g60331.v3.1	Bd2	57496480	57499561
Bradi2g60534.v3.1	Bd2	57669419	57670354	Bradi2g60541.v3.1	Bd2	57691093	57692591
Bradi2g60541.v3.1	Bd2	57691093	57692591	Bradi2g60534.v3.1	Bd2	57669419	57670354
Bradi2g60570.v3.1	Bd2	57716169	57718752	Bradi2g52650.v3.1	Bd2	51738188	51741543
Bradi2g60715.v3.1	Bd2	57798576	57799712	Bradi3g22403.v3.1	Bd3	21539730	21540949
Bradi2g60940.v3.1	Bd2	57971244	57975332	Bradi1g74109.v3.1	Bd1	71627068	71630274
Bradi2g60970.v3.1	Bd2	57986640	57990310	Bradi2g61050.v3.1	Bd2	58028329	58030005
Bradi2g60975.v3.1	Bd2	57990886	57993241	Bradi2g61040.v3.1	Bd2	58025318	58026805
Bradi2g61040.v3.1	Bd2	58025318	58026805	Bradi2g60975.v3.1	Bd2	57990886	57993241
Bradi2g61050.v3.1	Bd2	58028329	58030005	Bradi2g60970.v3.1	Bd2	57986640	57990310
Bradi2g61080.v3.1	Bd2	58046644	58047072	Bradi2g62110.v3.1	Bd2	58708865	58709293
Bradi2g61080.v3.1	Bd2	58046644	58047072	Bradi2g20240.v3.1	Bd2	17757245	17761111
Bradi2g61080.v3.1	Bd2	58046644	58047072	Bradi5g26972.v3.1	Bd5	28052343	28053473
Bradi2g61080.v3.1	Bd2	58046644	58047072	Bradi5g26987.v3.1	Bd5	28068658	28069086
Bradi2g61180.v3.1	Bd2	58103082	58109202	Bradi3g40790.v3.1	Bd3	42642810	42646875
Bradi2g61524.v3.1	Bd2	58395070	58395576	Bradi2g61534.v3.1	Bd2	58397032	58401617
Bradi2g61534.v3.1	Bd2	58397032	58401617	Bradi2g61524.v3.1	Bd2	58395070	58395576
Bradi2g61560.v3.1	Bd2	58407748	58410279	Bradi3g43060.v3.1	Bd3	44142146	44144727
Bradi2g61631.v3.1	Bd2	58437660	58439506	Bradi2g21270.v3.1	Bd2	18657139	18659034
Bradi2g61631.v3.1	Bd2	58437660	58439506	Bradi2g26342.v3.1	Bd2	24795875	24797927
Bradi2g61631.v3.1	Bd2	58437660	58439506	Bradi4g15566.v3.1	Bd4	16239881	16241676
Bradi2g61636.v3.1	Bd2	58441916	58442547	Bradi2g26347.v3.1	Bd2	24805709	24806014
Bradi2g61690.v3.1	Bd2	58476231	58477902	Bradi2g61820.v3.1	Bd2	58551810	58554427
Bradi2g61702.v3.1	Bd2	58478518	58480210	Bradi2g61810.v3.1	Bd2	58548377	58551798
Bradi2g61810.v3.1	Bd2	58548377	58551798	Bradi2g61702.v3.1	Bd2	58478518	58480210
Bradi2g61820.v3.1	Bd2	58551810	58554427	Bradi2g61690.v3.1	Bd2	58476231	58477902
Bradi2g62060.v3.1	Bd2	58662954	58667553	Bradi1g59210.v3.1	Bd1	58547319	58550621
Bradi2g62110.v3.1	Bd2	58708865	58709293	Bradi2g61080.v3.1	Bd2	58046644	58047072
Bradi2g62110.v3.1	Bd2	58708865	58709293	Bradi5g26972.v3.1	Bd5	28052343	28053473
Bradi2g62110.v3.1	Bd2	58708865	58709293	Bradi5g26987.v3.1	Bd5	28068658	28069086
Bradi2g62470.v3.1	Bd2	58884806	58889416	Bradi2g37340.v3.1	Bd2	37399992	37403552
Bradi2g62496.v3.1	Bd2	58899554	58903796	Bradi2g05107.v3.1	Bd2	3685694	3689426
Bradi3g00220.v3.1	Bd3	35410	36938	Bradi4g45327.v3.1	Bd4	48407886	48408571
Bradi3g00340.v3.1	Bd3	124267	126756	Bradi4g19510.v3.1	Bd4	22143842	22145907
Bradi3g00372.v3.1	Bd3	153548	154537	Bradi3g50300.v3.1	Bd3	51292957	51299524
Bradi3g00372.v3.1	Bd3	153548	154537	Bradi4g45327.v3.1	Bd4	48407886	48408571
Bradi3g00420.v3.1	Bd3	168489	170801	Bradi1g68516.v3.1	Bd1	67298282	67301923
Bradi3g00440.v3.1	Bd3	178357	180488	Bradi1g50450.v3.1	Bd1	49261640	49264688
Bradi3g00440.v3.1	Bd3	178357	180488	Bradi1g42860.v3.1	Bd1	40401762	40406497
Bradi3g00440.v3.1	Bd3	178357	180488	Bradi1g50640.v3.1	Bd1	49379688	49383508
Bradi3g00452.v3.1	Bd3	192104	202005	Bradi3g00465.v3.1	Bd3	222654	227687
Bradi3g00452.v3.1	Bd3	192104	202005	Bradi3g00471.v3.1	Bd3	230861	232434
Bradi3g00460.v3.1	Bd3	206494	208548	Bradi3g00476.v3.1	Bd3	236564	237240
Bradi3g00465.v3.1	Bd3	222654	227687	Bradi3g00452.v3.1	Bd3	192104	202005
Bradi3g00471.v3.1	Bd3	230861	232434	Bradi3g00452.v3.1	Bd3	192104	202005
Bradi3g00476.v3.1	Bd3	236564	237240	Bradi3g00460.v3.1	Bd3	206494	208548
Bradi3g00500.v3.1	Bd3	255453	256759	Bradi4g13890.v3.1	Bd4	14358968	14360987
Bradi3g00500.v3.1	Bd3	255453	256759	Bradi4g13910.v3.1	Bd4	14384191	14385993
Bradi3g00520.v3.1	Bd3	286331	287075	Bradi3g00530.v3.1	Bd3	287577	293053
Bradi3g00530.v3.1	Bd3	287577	293053	Bradi3g00520.v3.1	Bd3	286331	287075
Bradi3g00560.v3.1	Bd3	314517	317118	Bradi3g00590.v3.1	Bd3	330510	333673
Bradi3g00590.v3.1	Bd3	330510	333673	Bradi3g00560.v3.1	Bd3	314517	317118
Bradi3g00640.v3.1	Bd3	347314	349276	Bradi1g52040.v3.1	Bd1	50603470	50605444
Bradi3g00640.v3.1	Bd3	347314	349276	Bradi1g21850.v3.1	Bd1	17576613	17578361
Bradi3g01190.v3.1	Bd3	769917	772150	Bradi3g55170.v3.1	Bd3	55229589	55231598
Bradi3g01210.v3.1	Bd3	773430	776664	Bradi1g71200.v3.1	Bd1	69466210	69468961
Bradi3g01210.v3.1	Bd3	773430	776664	Bradi1g78170.v3.1	Bd1	74487469	74489929
Bradi3g01220.v3.1	Bd3	777724	779464	Bradi2g41370.v3.1	Bd2	41393817	41395847
Bradi3g01250.v3.1	Bd3	796964	799011	Bradi3g01270.v3.1	Bd3	804324	806161
Bradi3g01270.v3.1	Bd3	804324	806161	Bradi3g01250.v3.1	Bd3	796964	799011
Bradi3g01277.v3.1	Bd3	814819	816676	Bradi3g01290.v3.1	Bd3	825481	827460
Bradi3g01290.v3.1	Bd3	825481	827460	Bradi3g01277.v3.1	Bd3	814819	816676
Bradi3g01600.v3.1	Bd3	1006466	1008725	Bradi3g16170.v3.1	Bd3	14350390	14353137
Bradi3g01610.v3.1	Bd3	1010174	1014936	Bradi1g78070.v3.1	Bd1	74386058	74391036
Bradi3g01930.v3.1	Bd3	1174397	1177920	Bradi3g60900.v3.1	Bd3	59423847	59426743
Bradi3g02196.v3.1	Bd3	1316736	1317428	Bradi1g28447.v3.1	Bd1	23719168	23721298
Bradi3g02196.v3.1	Bd3	1316736	1317428	Bradi4g03101.v3.1	Bd4	2454265	2455316
Bradi3g02350.v3.1	Bd3	1413800	1414688	Bradi3g02361.v3.1	Bd3	1427159	1429757
Bradi3g02361.v3.1	Bd3	1427159	1429757	Bradi3g02350.v3.1	Bd3	1413800	1414688
Bradi3g02620.v3.1	Bd3	1593549	1595781	Bradi3g17160.v3.1	Bd3	15259785	15263007
Bradi3g02660.v3.1	Bd3	1609091	1610124	Bradi3g02665.v3.1	Bd3	1611686	1612869
Bradi3g02665.v3.1	Bd3	1611686	1612869	Bradi3g02660.v3.1	Bd3	1609091	1610124
Bradi3g02840.v3.1	Bd3	1795743	1798385	Bradi1g72950.v3.1	Bd1	70782431	70785822
Bradi3g03311.v3.1	Bd3	2157600	2158541	Bradi1g44938.v3.1	Bd1	43204436	43205403
Bradi3g03380.v3.1	Bd3	2205359	2209572	Bradi1g29520.v3.1	Bd1	25121658	25126008
Bradi3g03570.v3.1	Bd3	2365946	2372493	Bradi1g26607.v3.1	Bd1	21665807	21674095
Bradi3g03578.v3.1	Bd3	2375793	2376937	Bradi3g03880.v3.1	Bd3	2631909	2633623
Bradi3g03690.v3.1	Bd3	2462320	2467276	Bradi1g59560.v3.1	Bd1	58781266	58785294
Bradi3g03710.v3.1	Bd3	2472681	2475913	Bradi1g34170.v3.1	Bd1	29871891	29875131
Bradi3g03730.v3.1	Bd3	2486565	2495435	Bradi4g08820.v3.1	Bd4	7964495	7975037
Bradi3g03817.v3.1	Bd3	2576077	2580312	Bradi3g42937.v3.1	Bd3	44067156	44070947
Bradi3g03880.v3.1	Bd3	2631909	2633623	Bradi3g03578.v3.1	Bd3	2375793	2376937
Bradi3g03938.v3.1	Bd3	2687552	2687674	Bradi3g27335.v3.1	Bd3	28035067	28035210
Bradi3g03938.v3.1	Bd3	2687552	2687674	Bradi1g39212.v3.1	Bd1	35944215	35944358
Bradi3g03938.v3.1	Bd3	2687552	2687674	Bradi5g23874.v3.1	Bd5	25821290	25821653
Bradi3g03941.v3.1	Bd3	2687805	2687921	Bradi1g05779.v3.1	Bd1	3915473	3915993
Bradi3g03941.v3.1	Bd3	2687805	2687921	Bradi1g39213.v3.1	Bd1	35944468	35944988
Bradi3g03941.v3.1	Bd3	2687805	2687921	Bradi5g23871.v3.1	Bd5	25820715	25821235
Bradi3g03941.v3.1	Bd3	2687805	2687921	Bradi3g27337.v3.1	Bd3	28035320	28035436
Bradi3g03943.v3.1	Bd3	2687944	2688063	Bradi2g23535.v3.1	Bd2	21097230	21097349
Bradi3g03945.v3.1	Bd3	2688074	2688325	Bradi1g05779.v3.1	Bd1	3915473	3915993
Bradi3g03945.v3.1	Bd3	2688074	2688325	Bradi1g39213.v3.1	Bd1	35944468	35944988
Bradi3g03945.v3.1	Bd3	2688074	2688325	Bradi5g23871.v3.1	Bd5	25820715	25821235
Bradi3g03949.v3.1	Bd3	2689585	2689698	Bradi1g05775.v3.1	Bd1	3914103	3914216
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g28050.v3.1	Bd2	27268204	27269198
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g32447.v3.1	Bd1	27860176	27860629
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g32860.v3.1	Bd1	28413249	28416066
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g56230.v3.1	Bd1	55065284	55066467
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi3g52300.v3.1	Bd3	53011132	53013138
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi4g30470.v3.1	Bd4	36112175	36115063
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g68940.v3.1	Bd1	67610496	67612938
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi4g38540.v3.1	Bd4	43363599	43365497
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g27095.v3.1	Bd1	22179836	22182538
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi3g29730.v3.1	Bd3	31525657	31526437
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g30940.v3.1	Bd1	26501983	26504414
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g67545.v3.1	Bd1	66409360	66411478
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi4g28550.v3.1	Bd4	33851336	33851794
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g12280.v3.1	Bd2	10637227	10640012
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi3g04730.v3.1	Bd3	3244701	3247978
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g32460.v3.1	Bd1	27892213	27895100
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi1g32700.v3.1	Bd1	28207665	28210051
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g12323.v3.1	Bd2	10661996	10664713
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g12405.v3.1	Bd2	10767146	10768858
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g34750.v3.1	Bd2	34581968	34582800
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi3g15350.v3.1	Bd3	13714648	13717052
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi2g12326.v3.1	Bd2	10671507	10673214
Bradi3g03957.v3.1	Bd3	2691740	2694775	Bradi5g07198.v3.1	Bd5	9736517	9736936
Bradi3g04143.v3.1	Bd3	2838578	2838982	Bradi1g05768.v3.1	Bd1	3910982	3912017
Bradi3g04143.v3.1	Bd3	2838578	2838982	Bradi2g41285.v3.1	Bd2	41302777	41303475
Bradi3g04143.v3.1	Bd3	2838578	2838982	Bradi1g05731.v3.1	Bd1	3894534	3894812
Bradi3g04143.v3.1	Bd3	2838578	2838982	Bradi1g05757.v3.1	Bd1	35954782	35956311
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g28050.v3.1	Bd2	27268204	27269198
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g32447.v3.1	Bd1	27860176	27860629
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g32860.v3.1	Bd1	28413249	28416066
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g56230.v3.1	Bd1	55065284	55066467
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi3g52300.v3.1	Bd3	53011132	53013138
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi4g30470.v3.1	Bd4	36112175	36115063
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g68940.v3.1	Bd1	67610496	67612938
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi4g38540.v3.1	Bd4	43363599	43365497
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g27095.v3.1	Bd1	22179836	22182538
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi3g29730.v3.1	Bd3	31525657	31526437
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g30940.v3.1	Bd1	26501983	26504414
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g67545.v3.1	Bd1	66409360	66411478
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi4g28550.v3.1	Bd4	33851336	33851794
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g12280.v3.1	Bd2	10637227	10640012
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g32460.v3.1	Bd1	27892213	27895100
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi1g32700.v3.1	Bd1	28207665	28210051
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g12323.v3.1	Bd2	10661996	10664713
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi3g03957.v3.1	Bd3	2691740	2694775
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g12405.v3.1	Bd2	10767146	10768858
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g34750.v3.1	Bd2	34581968	34582800
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi3g15350.v3.1	Bd3	13714648	13717052
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi2g12326.v3.1	Bd2	10671507	10673214
Bradi3g04730.v3.1	Bd3	3244701	3247978	Bradi5g07198.v3.1	Bd5	9736517	9736936
Bradi3g04766.v3.1	Bd3	3279451	3279764	Bradi5g23833.v3.1	Bd5	25790474	25791184
Bradi3g04766.v3.1	Bd3	3279451	3279764	Bradi1g39196.v3.1	Bd1	35913568	35914794
Bradi3g04766.v3.1	Bd3	3279451	3279764	Bradi1g05788.v3.1	Bd1	3920033	3921009
Bradi3g04768.v3.1	Bd3	3281186	3281290	Bradi1g05765.v3.1	Bd1	35958794	35959477
Bradi3g04768.v3.1	Bd3	3281186	3281290	Bradi3g27309.v3.1	Bd3	28023623	28023745
Bradi3g04790.v3.1	Bd3	3292049	3294028	Bradi5g09460.v3.1	Bd5	12867675	12871007
Bradi3g04790.v3.1	Bd3	3292049	3294028	Bradi3g45000.v3.1	Bd3	46682780	46686454
Bradi3g04790.v3.1	Bd3	3292049	3294028	Bradi1g32830.v3.1	Bd1	28396919	28399307
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi1g32430.v3.1	Bd1	27830892	27833143
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi1g78210.v3.1	Bd1	74506134	74508022
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi2g25370.v3.1	Bd2	23287295	23290106
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi2g10970.v3.1	Bd2	9193587	9197475
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi1g06800.v3.1	Bd1	4625584	4628582
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi2g21340.v3.1	Bd2	18702835	18706679
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi1g13090.v3.1	Bd1	9914048	9917854
Bradi3g05010.v3.1	Bd3	3482545	3485472	Bradi2g52790.v3.1	Bd2	51833201	51836719
Bradi3g05286.v3.1	Bd3	3698103	3706827	Bradi1g38113.v3.1	Bd1	34404229	34407778
Bradi3g05351.v3.1	Bd3	3764056	3765758	Bradi2g12555.v3.1	Bd2	10905957	10907729
Bradi3g05590.v3.1	Bd3	3955276	3961769	Bradi1g31690.v3.1	Bd1	27237858	27243772
Bradi3g05740.v3.1	Bd3	4090507	4094473	Bradi1g31330.v3.1	Bd1	26915085	26917419
Bradi3g05820.v3.1	Bd3	4143175	4145208	Bradi1g31180.v3.1	Bd1	26705456	26707395
Bradi3g06040.v3.1	Bd3	4329548	4333358	Bradi5g01310.v3.1	Bd5	1234689	1238816
Bradi3g06140.v3.1	Bd3	4432825	4436030	Bradi1g30440.v3.1	Bd1	25820686	25823483
Bradi3g06254.v3.1	Bd3	4533738	4534791	Bradi3g38385.v3.1	Bd3	40647351	40650183
Bradi3g06254.v3.1	Bd3	4533738	4534791	Bradi1g57415.v3.1	Bd1	56430399	56431503
Bradi3g06254.v3.1	Bd3	4533738	4534791	Bradi1g55125.v3.1	Bd1	53697891	53698932
Bradi3g06254.v3.1	Bd3	4533738	4534791	Bradi4g30385.v3.1	Bd4	36058605	36059706
Bradi3g06440.v3.1	Bd3	4653191	4656836	Bradi4g07700.v3.1	Bd4	6599869	6603326
Bradi3g06450.v3.1	Bd3	4662439	4675199	Bradi4g07717.v3.1	Bd4	6616000	6631483
